Company_ID,Month,GSTR_3B_Declared,GSTR_2A_Supplier_ITC,Bank_Inflow,Bank_Outflow,Is_Fraudulent_Flag,GSTR_Mismatch_Ratio,Bank_vs_GST_Ratio,Velocity_Ratio
COMP_19,2024-01,22298979.81,21777077.67,22364411.12,17070381.56,False,0.023404754138839544,1.0029342737003,1.310129462031225
COMP_19,2024-02,23043378.22,22058995.49,23056625.77,19907695.06,False,0.042718681288910446,1.0005748961750973,1.1581765012138727
COMP_19,2024-03,22701739.07,21900991.05,22722822.88,19016457.11,False,0.03527254090670859,1.0009287310516162,1.19490300183981
COMP_19,2024-04,20968734.43,20306134.69,20839660.03,17004752.8,False,0.031599414939034946,0.9938444353696744,1.2255196561563861
COMP_19,2024-05,22767271.02,21662610.32,23485557.15,19590077.8,False,0.048519679808335645,1.0315490657342734,1.1988495498037506
COMP_19,2024-06,20866142.74,19879568.05,20679835.78,16895409.66,False,0.0472811243694194,0.991071327253846,1.2239913072346713
COMP_19,2024-07,23694009.31,23393236.98,23207564.05,16810948.29,False,0.01269402430229729,0.9794696940633557,1.3805028883053636
COMP_19,2024-08,23571886.68,22750721.81,23308389.84,19302089.13,False,0.03483662046859972,0.9888215634337166,1.2075578179884916
COMP_19,2024-09,24247065.39,23341878.43,24215180.37,17335447.22,False,0.037331815023409765,0.9986849946792675,1.3968592021787367
COMP_19,2024-10,22029840.21,20930882.08,21391849.92,15201904.98,False,0.0498849796241896,0.9710397223076364,1.4071820959913608
COMP_19,2024-11,22981605.56,22114112.26,22750845.32,19674383.83,False,0.0377472887059679,0.989958915646797,1.1563688276193997
COMP_19,2024-12,23960379.95,23458880.07,24271961.3,19049489.4,False,0.020930380947485724,1.0130040237529707,1.2741527878352066
COMP_20,2024-01,34333008.3,33561268.21,35396788.74,29463704.43,False,0.022478079498789397,1.0309841896377023,1.2013692175987791
COMP_20,2024-02,33310084.19,31983227.6,33545761.55,26168481.72,False,0.03983348052894849,1.007075255608953,1.2819146569916227
COMP_20,2024-03,35810880.58,34777332.06,37043369.54,26471844.52,False,0.028861298668461727,1.034416605792384,1.3993497171178717
COMP_20,2024-04,35202735.52,34563874.51,36347894.21,23794769.85,False,0.018148050160392913,1.0325303892747024,1.5275580689191632
COMP_20,2024-05,35830815.38,34085838.53,35646780.93,28375093.2,False,0.04870045047799862,0.9948637939704066,1.2562700472021693
COMP_20,2024-06,32590558.34,32263046.91,33658298.52,28518431.36,False,0.010049273368785118,1.0327622549101747,1.1802296176422793
COMP_20,2024-07,35571735.13,34895103.61,34447865.32,29248245.93,False,0.01902160570821734,0.9684055386701627,1.1777753860750793
COMP_20,2024-08,33194763.78,32430055.39,32229840.79,29817740.14,False,0.023037018581248073,0.9709314699030522,1.0808947813543195
COMP_20,2024-09,38361712.26,37371143.67,38066280.85,33020141.15,False,0.02582180334616785,0.9922987950069152,1.1528200174631895
COMP_20,2024-10,36229490.81,34486636.9,36416432.8,29833385.62,False,0.048105945488997714,1.0051599397568236,1.2206603716785807
COMP_20,2024-11,33849328.73,33371657.28,34144978.22,26532193.44,False,0.014111696388727635,1.0087342792632095,1.286926277327553
COMP_20,2024-12,35016464.5,33990683.25,34589616.89,26005868.17,False,0.029294255278113527,0.9878100883086013,1.3300696340463825
COMP_21,2024-01,21271813.59,20984332.26,20403185.52,16731147.01,False,0.013514660082163602,0.9591653026515639,1.21947313524483
COMP_21,2024-02,20961793.67,20686289.88,20541878.63,16474816.62,False,0.013143140054579252,0.9799675997860348,1.2468653130983796
COMP_21,2024-03,22944751.63,21980533.6,23238831.24,17789682.22,False,0.042023467743241706,1.0128168574121976,1.3063094464702896
COMP_21,2024-04,20584065.21,20292127.31,21160153.68,17418888.17,False,0.014182713522408347,1.02798710867473,1.2147820376768605
COMP_21,2024-05,21115233.31,20305201.85,20842028.89,17307378.81,False,0.038362420538179565,0.9870612644440632,1.2042278564868452
COMP_21,2024-06,21769769.94,20853934.8,22226740.36,16833218.58,False,0.0420691234920786,1.020991054166372,1.3204093402552763
COMP_21,2024-07,22439184.62,21808806.64,22527864.1,18401638.89,False,0.028092731116359095,1.003951992084461,1.2242313312653355
COMP_21,2024-08,23349822.64,22433024.99,23045612.74,18114925.69,False,0.039263580890308736,0.9869716397982883,1.272189125265513
COMP_21,2024-09,20715259.98,19699495.28,20890994.13,15503739.47,False,0.049034610281536,1.008483318585896,1.3474808979435915
COMP_21,2024-10,20495313.37,19642955.5,20485330.27,18591575.81,False,0.04158794035555657,0.9995129081551584,1.1018608308135216
COMP_21,2024-11,22870917.11,22433209.16,23070499.56,17007011.54,False,0.019138189688450113,1.0087264734090062,1.356528638156693
COMP_21,2024-12,21646436.5,20840991.43,21535010.8,15511204.24,False,0.037209130010844985,0.9948524691350468,1.3883518699414747
COMP_22,2024-01,43487744.22,41959124.23,43248781.24,36690138.05,False,0.035150592826035575,0.9945050500023385,1.1787576269760691
COMP_22,2024-02,42740431.26,41449935.43,43554459.92,40488465.34,False,0.030193795241550362,1.0190458691220985,1.075725110312983
COMP_22,2024-03,40316994.35,39275985.09,40378772.98,35296975.81,False,0.025820606837969752,1.0015323223121169,1.1439725616546363
COMP_22,2024-04,44535772.95,42677818.71,43744629.9,32593417.12,False,0.04171824394034688,0.9822357849073774,1.3421307866190746
COMP_22,2024-05,39775674.57,38047822.34,37958069.77,33310740.11,False,0.04343992273365979,0.9543036084328061,1.1395144180267085
COMP_22,2024-06,39683480.09,38643280.55,41000930.05,34277884.7,False,0.026212407219348952,1.0331989522343326,1.1961335774569082
COMP_22,2024-07,41634300.91,40530107.33,39698572.98,33084018.59,False,0.026521247045480853,0.9535064144781865,1.1999319753757889
COMP_22,2024-08,39645069.98,39094172.56,40921694.73,28453709.7,False,0.013895735845034682,1.0322013493895716,1.4381848174902543
COMP_22,2024-09,44888076.18,44268151.19,45682349.52,32936454.27,False,0.013810460210282108,1.0176945284269923,1.3869843960290875
COMP_22,2024-10,43367968.35,42242056.19,44857020.97,38028529.15,False,0.025961837799579647,1.034335309599533,1.1795623126391068
COMP_22,2024-11,38265537.13,37523684.63,37842604.98,30324634.87,False,0.019386961627631018,0.9889474398709426,1.2479162204034076
COMP_22,2024-12,43208467.37,42204493.8,44894491.4,33292170.36,False,0.023235574671113365,1.0390206858198034,1.3484999495689247
COMP_23,2024-01,50436661.85,49595293.78,51294308.78,42485521.36,False,0.016681676366732037,1.017004434840487,1.2073361919705017
COMP_23,2024-02,49783919.85,48340921.24,50164204.73,40897593.83,False,0.028985234878004477,1.0076387090680243,1.226580803553821
COMP_23,2024-03,49333014.53,48433493.69,49568618.31,38660110.91,False,0.018233648370565195,1.0047757831595052,1.2821643772111886
COMP_23,2024-04,45623748.31,45063330.18,46287692.06,36617496.95,False,0.01228347408442037,1.0145525910209896,1.2640866976548844
COMP_23,2024-05,48634800.21,47533404.65,48556287.52,37476120.32,False,0.022646244155302194,0.9983856684994903,1.2956593641425431
COMP_23,2024-06,46937963.67,46190066.92,47798174.77,38363544.11,False,0.015933728085396507,1.0183265534493096,1.2459269505189898
COMP_23,2024-07,49257307.45,47801563.72,46404072.62,37260360.78,False,0.029553863281660233,0.9420748924837952,1.2454004846755944
COMP_23,2024-08,47862442.69,47326433.89,48923249.42,35801332.26,False,0.011198943678484393,1.0221636563112906,1.3665203210367816
COMP_23,2024-09,48353617.14,45994130.74,47334888.09,39351549.66,False,0.04879648182613704,0.9789316888734418,1.2028722450857545
COMP_23,2024-10,45389717.75,44130152.68,45216617.34,36805235.04,False,0.027750008866270166,0.9961863519188772,1.2285376268435964
COMP_23,2024-11,48957179.15,46617781.45,49442522.89,39090134.74,False,0.0477845688950401,1.0099136377631759,1.2648337477991065
COMP_23,2024-12,51615776.5,49823992.13,51823374.16,44004138.32,False,0.034713889657360816,1.0040219807600879,1.1776931661618963
COMP_24,2024-01,45329980.42,43377457.0,45457844.2,38165996.02,False,0.043073555335985336,1.0028207331839831,1.1910561166836249
COMP_24,2024-02,47962413.41,46814051.9,48290886.65,35704119.05,False,0.023942946744222187,1.0068485552883275,1.3525298083911188
COMP_24,2024-03,45735487.66,43460902.82,45371139.65,35823446.93,False,0.049733477358093976,0.9920335820466466,1.2665207363248911
COMP_24,2024-04,44424530.32,43467296.13,44693208.85,33795177.03,False,0.021547423981859166,1.006047976828672,1.3224729519201175
COMP_24,2024-05,45953153.38,43879947.16,45825529.9,38577442.68,False,0.04511564642487231,0.9972227481551778,1.1878840464423432
COMP_24,2024-06,43110634.38,42031709.27,43955251.85,31611295.49,False,0.02502689012854186,1.0195918589959752,1.3904919041806756
COMP_24,2024-07,46409982.5,44813791.34,45052921.22,32441609.11,False,0.03439327218018228,0.9707592805060851,1.3887387545574568
COMP_24,2024-08,46326746.56,44847070.79,47312177.35,42264189.62,False,0.03193998888058335,1.0212713143739485,1.1194388596101785
COMP_24,2024-09,43304973.65,41855016.24,43274917.12,35620712.42,False,0.03348246835845833,0.9993059335344959,1.214880696232838
COMP_24,2024-10,41664901.97,39982732.67,44283096.9,33400725.0,False,0.04037377313910903,1.0628393397369609,1.32581240599381
COMP_24,2024-11,40386073.19,39212138.12,40524170.11,34373477.31,False,0.029067819108758476,1.0034194193466226,1.1789371370720614
COMP_24,2024-12,39165790.6,37604053.57,39306330.62,34898247.63,False,0.03987502884724102,1.0035883360924673,1.1263124128874085
COMP_25,2024-01,43048428.37,41021648.88,43386000.83,32815893.17,False,0.04708138175405345,1.0078416906907397,1.3221032651203237
COMP_25,2024-02,42987412.52,41722083.61,42238939.24,32274363.89,False,0.029434870252107087,0.982588547760306,1.308745792022927
COMP_25,2024-03,45715802.35,44272716.71,45151261.01,38671720.9,False,0.031566451113594,0.9876510678806887,1.167552381731417
COMP_25,2024-04,40175639.69,38623010.84,39690861.49,28952952.97,False,0.03864602684562741,0.9879335287816049,1.3708743339669671
COMP_25,2024-05,43306574.41,41693633.42,43168665.59,34873432.14,False,0.03724471427201011,0.9968155223109,1.237866814451524
COMP_25,2024-06,40691146.85,39130159.16,40821746.06,30646073.27,False,0.03836185044757481,1.0032095239409553,1.3320383452819977
COMP_25,2024-07,46645587.33,45152505.84,46575484.45,37608528.38,False,0.032009061852667955,0.9984971165760216,1.238428761183323
COMP_25,2024-08,42663185.51,40612957.76,43692352.43,34949620.89,False,0.048056133771807515,1.0241230678791853,1.2501523640947179
COMP_25,2024-09,42980291.16,42185938.29,43325158.32,31370013.78,False,0.018481793597975183,1.0080238442014315,1.3811009852511138
COMP_25,2024-10,47413287.79,45346331.49,47152208.21,39711890.53,False,0.04359445202692612,0.9944935356274731,1.1873573983344328
COMP_25,2024-11,45228067.07,44278628.56,44594121.82,35515453.46,False,0.020992241577128225,0.9859833662796414,1.2556258253776544
COMP_25,2024-12,46319306.43,44619295.43,46541155.02,35244319.41,False,0.036701996014753366,1.0047895490476584,1.3205292222571758
COMP_26,2024-01,40509806.29,38696166.66,40034985.09,37406860.82,False,0.04477038515110616,0.9882788578004825,1.070257785393664
COMP_26,2024-02,37515961.9,36873019.4,36718071.19,28624590.92,False,0.01713783860090763,0.9787319671523602,1.2827456647284143
COMP_26,2024-03,42593813.93,41730209.28,41580127.97,32909907.38,False,0.020275353867565682,0.9762010990218927,1.263453167048896
COMP_26,2024-04,41775101.95,41120445.34,42332365.43,30183490.22,False,0.015670975759282363,1.0133396079001071,1.4025006292827382
COMP_26,2024-05,40156218.23,39038604.96,41679339.08,34218335.98,False,0.027831636525101032,1.037929887751783,1.2180410492877203
COMP_26,2024-06,40359171.31,38981762.18,40909102.29,31735497.53,False,0.03412877631753343,1.01362592348034,1.2890644289494322
COMP_26,2024-07,39885178.53,38456826.73,40577667.51,28654507.75,False,0.03581159349520416,1.0173620629397242,1.416100616626345
COMP_26,2024-08,44711646.63,43608241.74,45750676.98,32300743.03,False,0.024678243213249348,1.0232384720383534,1.4163970011807805
COMP_26,2024-09,44002249.74,42383666.38,43813099.46,35633390.46,False,0.03678410466655379,0.995701349791939,1.2295517677339827
COMP_26,2024-10,40189212.79,39351432.58,41547316.4,33900758.87,False,0.02084589748939944,1.0337927397855857,1.225557083656013
COMP_26,2024-11,40925489.71,40204669.29,39666592.42,32446726.12,False,0.017612994373623143,0.9692392858602156,1.2225144395395648
COMP_26,2024-12,40340921.54,39351852.07,40331015.2,32501470.38,False,0.024517770845152557,0.9997544344645133,1.2408981343785552
COMP_27,2024-01,15514552.13,15250616.74,15538135.92,11643134.27,False,0.017012117899919073,1.001520107690018,1.3345319417559254
COMP_27,2024-02,15568198.41,15078841.56,15533566.63,11750948.06,False,0.03143310723003559,0.9977754792758966,1.3218988994579133
COMP_27,2024-03,14538129.79,14006085.57,14897539.45,11242401.84,False,0.036596469262914655,1.0247218634853033,1.3251205869438494
COMP_27,2024-04,14031289.34,13805432.72,14371715.83,11324455.02,False,0.016096640481650788,1.0242619535347706,1.2690866390949171
COMP_27,2024-05,16843510.81,16615028.97,16976007.88,13030586.89,False,0.013564977193730196,1.0078663570495847,1.3027814265408404
COMP_27,2024-06,15366147.94,14704747.37,15583766.0,13027959.82,False,0.04304270481987826,1.0141621739455933,1.1961784515099578
COMP_27,2024-07,14500050.0,14304216.53,14113991.11,11663250.36,False,0.013505709980310459,0.9733753407746869,1.2101249192317844
COMP_27,2024-08,15627571.71,15280311.87,15282712.9,10819834.76,False,0.022220972422592817,0.9779326682097816,1.4124718007734343
COMP_27,2024-09,15386449.83,14666738.19,16153618.07,12502494.94,False,0.04677567911713657,1.049859990347104,1.292031458960026
COMP_27,2024-10,15092034.89,14427125.14,15116734.33,11999005.61,False,0.0440569979360815,1.0016365877881959,1.25983215288853
COMP_27,2024-11,15786795.49,15080774.2,15695145.39,13078129.49,False,0.04472226744479103,0.994194508945273,1.2001061927009415
COMP_27,2024-12,15545694.84,15200779.94,15491297.42,11849126.69,False,0.022187165228054893,0.9965008048491965,1.3073787223234827
COMP_28,2024-01,38319956.79,37055147.83,38412097.61,26883083.48,False,0.033006534086960825,1.0024045126278442,1.428857527066031
COMP_28,2024-02,36598388.59,35344716.73,36220505.82,30983786.06,False,0.034254837666337995,0.989674879562778,1.1690148060293313
COMP_28,2024-03,35522942.97,34488182.34,35772703.33,25609808.25,False,0.02912936101251172,1.007030959124387,1.3968359928334881
COMP_28,2024-04,37068984.75,36579725.47,36763482.6,30214364.42,False,0.013198615589276456,0.9917585509271333,1.2167550795445434
COMP_28,2024-05,38218659.84,36497130.59,38327239.78,31961819.64,False,0.045044207651630724,1.0028410190324455,1.1991569632936905
COMP_28,2024-06,36153056.8,35791045.39,36188525.42,28505419.19,False,0.010013300175491563,1.0009810683560236,1.2695313796039152
COMP_28,2024-07,34574317.3,33447967.51,33493762.85,26686877.8,False,0.0325776436950787,0.9687469042230373,1.2550648242161613
COMP_28,2024-08,35889181.71,34834611.71,36352810.95,31177487.56,False,0.02938406365799528,1.012918356393476,1.1659954867769504
COMP_28,2024-09,35894898.66,35290909.91,34645051.32,27334380.14,False,0.016826590199377375,0.9651803630415934,1.2674532905119211
COMP_28,2024-10,35965274.06,34610652.01,37059461.52,31196782.35,False,0.03766472202436498,1.030423442851418,1.1879257263233198
COMP_28,2024-11,35646036.0,34974746.1,35116129.15,29391290.62,False,0.018832105202384875,0.9851341997746959,1.194780059482122
COMP_28,2024-12,35100445.0,33558811.15,35716162.1,29262477.81,False,0.04392063547912289,1.0175415753276063,1.2205446548771035
COMP_29,2024-01,36267838.49,35206445.91,34691042.53,28277666.93,False,0.02926539391898581,0.956523575000623,1.2267999827947622
COMP_29,2024-02,33522589.93,31894971.27,33142314.75,26165357.15,False,0.048552891151868116,0.9886561515445534,1.2666486183755907
COMP_29,2024-03,38027958.77,36762162.83,37735879.58,28533411.4,False,0.033285929114832816,0.9923193566142597,1.3225154794314051
COMP_29,2024-04,36622041.1,35349134.85,37307047.71,28393488.56,False,0.03475792751485935,1.0187047632907604,1.3139296468355615
COMP_29,2024-05,33465408.4,33044257.37,33808658.82,26567607.27,False,0.012584667276912643,1.010256872287266,1.2725518411898806
COMP_29,2024-06,34816589.69,34098182.59,34809545.65,31715165.17,False,0.02063404562010663,0.9997976815057787,1.0975678154550246
COMP_29,2024-07,34368572.03,33850019.34,34053607.08,26825363.67,False,0.015087990549835992,0.9908356695842623,1.2694555134262038
COMP_29,2024-08,36576545.33,35257286.91,36900471.88,31466668.09,False,0.036068426039075625,1.008856127528652,1.172684397400259
COMP_29,2024-09,35044481.73,33353624.47,35763702.63,28850449.24,False,0.04824888760025609,1.020523085647014,1.239623726232704
COMP_29,2024-10,35887538.81,34367509.95,35745564.34,28028603.23,False,0.0423553386607957,0.9960439061939673,1.2753244523585756
COMP_29,2024-11,35435015.46,33973433.86,35543246.68,28315502.48,False,0.04124681705444362,1.0030543579167384,1.2552574495136612
COMP_29,2024-12,37925355.2,36960004.87,36780447.96,29817431.46,False,0.025453956196565975,0.9698115618439876,1.2335216323317195
COMP_30,2024-01,16927455.65,16725794.93,17015213.68,14467108.02,False,0.011913232807672359,1.0051843603560113,1.176130881192461
COMP_30,2024-02,17440694.58,17192780.31,17444190.84,13479390.52,False,0.014214701648654154,1.0002004656399415,1.2941378558607222
COMP_30,2024-03,16301043.13,15491475.69,15560360.93,12542927.38,False,0.04966353585741364,0.9545622820519462,1.2405684269720751
COMP_30,2024-04,17965526.93,17489705.69,18416532.97,14541671.19,False,0.026485237079544897,1.025103969494314,1.2664659696196878
COMP_30,2024-05,16846230.94,16622096.78,16604492.51,14275924.16,False,0.013304706601630027,0.9856502958518742,1.163111484818123
COMP_30,2024-06,16982526.01,16281157.93,16689956.59,12838397.4,False,0.04129939677919574,0.9827723261058028,1.3000030120579527
COMP_30,2024-07,17768590.47,17361891.95,17749805.53,14149955.74,False,0.02288862026994534,0.9989428007791775,1.2544070526960496
COMP_30,2024-08,16048527.3,15814888.58,16315455.49,12816618.16,False,0.014558265417911628,1.016632566029906,1.2729921429607338
COMP_30,2024-09,18956514.88,18648176.98,19116265.06,14379428.86,False,0.016265537307456723,1.008427191443747,1.3294174557766507
COMP_30,2024-10,17123954.31,16695175.36,16382266.11,14533324.54,False,0.025039715841194583,0.9566870953651827,1.1272207496426865
COMP_30,2024-11,16519452.37,15740845.96,16268224.52,13177665.63,False,0.047132701046069744,0.9847919988887622,1.2345299799104115
COMP_30,2024-12,18684717.1,18488366.96,18963563.11,14611267.91,False,0.010508595819200313,1.0149237480293452,1.2978724316695913
COMP_31,2024-01,13717383.97,13043368.08,13883512.4,11229390.51,False,0.049135891469836906,1.012110795350143,1.2363548272082643
COMP_31,2024-02,15794471.6,15522431.04,15748036.24,12347748.89,False,0.017223783542084467,0.9970600244708409,1.2753770023114712
COMP_31,2024-03,14019287.25,13576526.63,14274253.23,10836801.53,False,0.03158224894778436,1.0181868004737544,1.3172015629595495
COMP_31,2024-04,14854757.88,14299012.86,14499403.19,11854290.71,False,0.037411920442556645,0.9760780557400777,1.2231353458063332
COMP_31,2024-05,13913045.46,13351968.5,13419797.35,11589574.24,False,0.04032740075586592,0.964547797143473,1.157919688349165
COMP_31,2024-06,15674636.92,15451473.54,15988741.68,12700395.48,False,0.014237228022504066,1.0200390453445987,1.258916735802566
COMP_31,2024-07,13752604.4,13308096.94,13688546.58,11412353.85,False,0.03232169319143659,0.9953421317056135,1.199449785773179
COMP_31,2024-08,15187828.93,14500457.69,14927961.72,11678798.59,False,0.045258031491404234,0.9828897723830236,1.2782102822264458
COMP_31,2024-09,14872901.93,14539196.29,15115887.0,12462905.08,False,0.02243715729254463,1.0163374350979804,1.212870168720713
COMP_31,2024-10,15052074.92,14531286.23,14754922.34,13160591.4,False,0.03459912953980962,0.9802583642734087,1.1211442381575467
COMP_31,2024-11,15823589.08,15128586.8,16654354.84,12906108.26,False,0.04392191155156055,1.0525017273767576,1.2904241320517071
COMP_31,2024-12,14858619.07,14703476.3,15104378.96,12479607.56,False,0.010441264377874623,1.016539887646504,1.2103247379419406
COMP_32,2024-01,31181930.79,29776684.95,30670332.71,27638048.0,False,0.04506603037072548,0.9835931237406227,1.1097141013824818
COMP_32,2024-02,31268961.18,29847854.71,30206536.19,27293418.83,False,0.045447831215734646,0.9660230161186315,1.106733285097458
COMP_32,2024-03,34588400.52,34238063.93,34068948.08,25032219.83,False,0.01012873057825929,0.9849818889514812,1.3610038162962308
COMP_32,2024-04,33920743.68,32503945.68,34043615.81,25719111.29,False,0.04176789322090712,1.0036223300750464,1.3236699395428475
COMP_32,2024-05,35438963.03,34992639.63,35229152.16,31083709.3,False,0.01259414389812067,0.9940796554960597,1.1333638043847036
COMP_32,2024-06,35106882.24,33968492.3,36252019.01,29764387.73,False,0.03242640380930634,1.0326185835065482,1.2179661856606856
COMP_32,2024-07,30909768.27,29580587.15,31421541.37,23463297.72,False,0.043001976216368476,1.0165570021596284,1.339178337409839
COMP_32,2024-08,31901127.64,31507402.74,32613098.32,24485286.91,False,0.01234203707289396,1.0223180411687791,1.3319466954962997
COMP_32,2024-09,33418601.72,32392959.36,33874454.47,24827198.69,False,0.03069076224653003,1.0136406889138987,1.364408990662128
COMP_32,2024-10,31597561.12,30866781.88,31064661.55,25064381.61,False,0.02312771030728216,0.9831347879041621,1.2393946435212035
COMP_32,2024-11,32672362.31,31384204.62,31780104.92,24464759.7,False,0.03942652440548299,0.9726907598068932,1.2990155640475978
COMP_32,2024-12,34864392.24,33628550.83,34620611.91,28347649.82,False,0.035447094602788456,0.9930077562137936,1.2212868053805102
COMP_33,2024-01,43589400.19,41445417.68,42389217.02,35986837.05,False,0.04918586859774814,0.9724661691886429,1.1779089055032999
COMP_33,2024-02,41100950.02,39726846.38,42481770.7,34391001.07,False,0.033432405804035004,1.0335958336565962,1.235258298479699
COMP_33,2024-03,41684720.59,40497985.25,40600166.07,27690936.25,False,0.028469312573122935,0.9739819649826277,1.4661896671626744
COMP_33,2024-04,41220813.97,39263067.2,41970386.58,35919882.19,False,0.047494131761318926,1.0181843233504688,1.1684444060687937
COMP_33,2024-05,43151709.35,42708059.37,43277679.21,33929696.36,False,0.010281168154929746,1.002919232213451,1.2755103221468875
COMP_33,2024-06,40791840.11,38878502.02,40531581.92,32596113.17,False,0.046904922279565095,0.9936198467806753,1.2434482744971929
COMP_33,2024-07,44840054.0,42643187.92,44218874.36,33474780.48,False,0.04899338613642165,0.986146768690332,1.3209608070606589
COMP_33,2024-08,38779788.87,37081560.74,38223048.08,30084660.34,False,0.04379157750685287,0.9856435322052335,1.270516149343498
COMP_33,2024-09,45197994.25,44120617.89,47036020.67,38579029.52,False,0.023836817935787038,1.0406661058858824,1.2192120962089952
COMP_33,2024-10,41373974.4,40817205.47,42025175.57,31255693.8,False,0.013456984446725034,1.0157393912343118,1.344560594122515
COMP_33,2024-11,40654878.35,38813804.92,40767156.68,34881461.28,False,0.045285424645723965,1.0027617431057938,1.1687341646618605
COMP_33,2024-12,42128043.44,40379370.68,42040011.54,38664234.12,False,0.04150852062452198,0.9979103729294864,1.0873100530638404
COMP_34,2024-01,45197535.18,6479924.71,136449727.95,111082199.09,True,0.8566310157358452,3.0189639193063624,1.228367171693097
COMP_34,2024-02,65507153.12,6976392.29,99549943.08,77605345.02,True,0.8935018244920487,1.5196804980616139,1.282771718514657
COMP_34,2024-03,63642034.57,7344204.29,87352383.22,68126165.7,True,0.8846013591548194,1.372557992688322,1.282214858861272
COMP_34,2024-04,42771775.62,7104998.89,132437553.3,100626725.54,True,0.8338858093448495,3.0963772576715862,1.3161270156925446
COMP_34,2024-05,52431939.89,6749612.49,79603575.26,63590841.21,True,0.871269067973445,1.5182267798407794,1.2518087902833581
COMP_34,2024-06,46983760.39,7491220.97,178379035.78,144042669.99,True,0.8405572285441327,3.796610452192884,1.238376340524703
COMP_34,2024-07,64228430.92,6681944.18,90829142.28,73975612.19,True,0.895965943986352,1.4141578889438018,1.2278254733315042
COMP_34,2024-08,76107060.05,7321780.61,133384288.49,110917828.98,True,0.9037963021408288,1.7525875838899916,1.2025504692442235
COMP_34,2024-09,58571229.08,6742639.03,81910571.31,65757054.08,True,0.8848813805701343,1.3984779318549345,1.2456544960893952
COMP_34,2024-10,49501484.11,7871735.56,220065195.69,165467241.54,True,0.84097980693856,4.445628240175202,1.329962307414421
COMP_34,2024-11,44970719.0,6174171.06,150713515.39,134149032.07,True,0.8627068635482568,3.351369930064938,1.1234782088317887
COMP_34,2024-12,67024290.36,7126760.07,157513669.82,130110462.22,True,0.8936689962441849,2.350098284875,1.2106149338171575
COMP_35,2024-01,20723050.59,19700557.48,20923411.61,16231562.17,False,0.049340858652027225,1.0096685099102487,1.2890570914742032
COMP_35,2024-02,20578030.77,20220611.08,20700668.52,17245320.67,False,0.01736899385538247,1.0059596446020864,1.2003643026277049
COMP_35,2024-03,20792375.94,20072711.86,20308666.49,16659079.75,False,0.0346119213156167,0.9767362108401738,1.2190748574167274
COMP_35,2024-04,22484865.74,21390188.6,22604060.74,17937271.49,False,0.048685064552224315,1.005301121268781,1.2601726796870443
COMP_35,2024-05,22208179.29,21838675.25,22844373.46,17558736.76,False,0.016638196007647554,1.028646840503781,1.301025949145447
COMP_35,2024-06,22037010.14,21673634.47,22051433.14,17335508.0,False,0.01648933624350557,1.0006544898744598,1.2720384004876926
COMP_35,2024-07,22884639.05,21840863.29,22987141.76,18530131.97,False,0.045610322178098836,1.004479105384885,1.2405276204556024
COMP_35,2024-08,20631041.84,20270071.28,20742851.58,16818624.32,False,0.017496477531257756,1.005419490729897,1.2333262193155272
COMP_35,2024-09,22900341.71,22383389.3,23061003.72,19828392.63,False,0.022574004202490134,1.007015703609778,1.163029348232684
COMP_35,2024-10,20877916.83,20285597.64,20839848.4,14363954.69,False,0.02837060779688898,0.9981766174130314,1.4508432669775242
COMP_35,2024-11,20478572.14,20131450.85,20885149.02,17243592.61,False,0.016950463519962926,1.0198537709182296,1.2111830916664708
COMP_35,2024-12,21576022.19,21273407.71,21332090.25,16817744.79,False,0.014025499108925435,0.9886943043600939,1.2684274406552318
COMP_36,2024-01,21958395.61,21193427.85,22510456.01,18662781.77,False,0.0348371426394935,1.0251411992845503,1.2061682487236067
COMP_36,2024-02,20694407.85,20097343.42,20710115.09,16695777.03,False,0.028851486562346824,1.000759008912642,1.240440250989609
COMP_36,2024-03,21544730.75,21049112.3,21204295.42,16735281.87,False,0.023004160773742753,0.9841986732649236,1.2670413511809377
COMP_36,2024-04,21363600.04,21000520.15,21191808.17,17650889.07,False,0.016995257789894507,0.991958664753209,1.2006084727714812
COMP_36,2024-05,20612369.01,19876192.55,20932904.23,16620144.33,False,0.03571527657218091,1.0155506249594355,1.2594898428604775
COMP_36,2024-06,23201366.28,22686007.62,23678703.12,17033574.41,False,0.022212427224350517,1.020573652182349,1.390119370129351
COMP_36,2024-07,21916114.49,21113997.94,22208677.43,17981973.22,False,0.0365993958630756,1.01334921571675,1.2350522338809138
COMP_36,2024-08,20895724.6,20126149.84,20491888.65,16873439.82,False,0.03682929282098222,0.9806737522756209,1.214446352027446
COMP_36,2024-09,19347882.19,18485304.38,18466783.04,13376478.03,False,0.044582544049489185,0.9544601759847701,1.3805413964753923
COMP_36,2024-10,22047050.07,20965156.94,21964358.59,16598600.74,False,0.04907201310674027,0.9962493177210805,1.3232655939367095
COMP_36,2024-11,20916237.5,19988943.99,21092638.55,17269602.14,False,0.04433366708520123,1.0084336893764951,1.2213736690419394
COMP_36,2024-12,20876383.16,20038019.43,21247424.45,16151269.12,False,0.04015847589951977,1.0177732554128882,1.3155265370547837
COMP_37,2024-01,18410126.12,18175698.25,18306286.04,13163051.59,False,0.012733637372822139,0.9943596214755317,1.390732576264819
COMP_37,2024-02,19262787.55,18434846.12,19515365.23,16881640.82,False,0.04298139237900694,1.0131122081549406,1.1560110940678636
